timestamp,x,y,z,w
28515295715,-0.206055,0.648621,0.197571,0.705505
28515312052,-0.206116,0.648438,0.197693,0.705566
28515327069,-0.206116,0.648438,0.197693,0.705566
28515349565,-0.206177,0.648499,0.197693,0.705566
28515378549,-0.206177,0.648499,0.197693,0.705566
28515387222,-0.206177,0.648499,0.197693,0.705505
28515409558,-0.206177,0.648499,0.197632,0.705505
28515432200,-0.206177,0.648499,0.197632,0.705505
28515477858,-0.206177,0.64856,0.197632,0.705505
28515480008,-0.206238,0.64856,0.197632,0.705505
28515492103,-0.206238,0.64856,0.197632,0.705505
28515517996,-0.206238,0.64856,0.197632,0.705444
28515531048,-0.206238,0.64856,0.197632,0.705444
28515551097,-0.206238,0.648621,0.197571,0.705444
28515567493,-0.206238,0.648621,0.197571,0.705444
28515603903,-0.206299,0.648621,0.197571,0.705444
28515612712,-0.206299,0.648621,0.197571,0.705444
28515627218,-0.206299,0.648621,0.197571,0.705383
28515648247,-0.206299,0.648621,0.197571,0.705383
28515671415,-0.206299,0.648682,0.19751,0.705383
28515687171,-0.20636,0.648682,0.19751,0.705383
28515708261,-0.20636,0.648682,0.19751,0.705383
28515731382,-0.20636,0.648682,0.19751,0.705383
28515747206,-0.20636,0.648682,0.19751,0.705383
28515768209,-0.20636,0.648682,0.19751,0.705383
28515791366,-0.206421,0.648682,0.197449,0.705383
28515807238,-0.206421,0.648743,0.197449,0.705322
28515828369,-0.206421,0.648743,0.197449,0.705322
28515851413,-0.206421,0.648743,0.197449,0.705322
28515867182,-0.206421,0.648743,0.197449,0.705261
28515888254,-0.206421,0.648804,0.197449,0.705261
28515911424,-0.206482,0.648804,0.197388,0.705261
28515927196,-0.206482,0.648804,0.197388,0.705261
28515948229,-0.206482,0.648804,0.197388,0.7052
28515970738,-0.206482,0.648865,0.197388,0.7052
28515987231,-0.206482,0.648865,0.197388,0.7052
28516008339,-0.206482,0.648865,0.197388,0.7052
28516030793,-0.206543,0.648865,0.197388,0.7052
28516047195,-0.206543,0.648865,0.197388,0.7052
28516068290,-0.206543,0.648865,0.197327,0.705139
28516090785,-0.206543,0.648926,0.197327,0.705139
28516107201,-0.206543,0.648926,0.197327,0.705139
28516129716,-0.206543,0.648926,0.197327,0.705139
28516150781,-0.206543,0.648926,0.197327,0.705139
28516167180,-0.206543,0.648926,0.197327,0.705139
28516188261,-0.206543,0.648926,0.197327,0.705139
28516210719,-0.206543,0.648926,0.197327,0.705078
28516227172,-0.206604,0.648926,0.197327,0.705078
28516249680,-0.206604,0.648987,0.197327,0.705078
28516270751,-0.206604,0.648987,0.197327,0.705078
28516287195,-0.206604,0.648987,0.197327,0.705078
28516309726,-0.206604,0.648987,0.197266,0.705078
28516330765,-0.206604,0.648987,0.197266,0.705078
28516347229,-0.206604,0.648987,0.197266,0.705078
28516369704,-0.206604,0.648987,0.197266,0.705078
28516390748,-0.206665,0.649048,0.197266,0.705017
28516407203,-0.206665,0.649048,0.197266,0.705017
28516429713,-0.206665,0.649048,0.197266,0.705017
28516450975,-0.206665,0.649048,0.197266,0.705017
28516467192,-0.206665,0.649048,0.197205,0.705017
28516489651,-0.206665,0.649048,0.197205,0.705017
28516510926,-0.206665,0.649048,0.197205,0.705017
28516527265,-0.206665,0.649048,0.197205,0.705017
28516549736,-0.206665,0.649048,0.197205,0.705017
28516570977,-0.206726,0.649048,0.197205,0.705017
28516587235,-0.206726,0.649109,0.197205,0.704956
28516609761,-0.206543,0.649414,0.197083,0.704773
28516630846,-0.20636,0.649597,0.197327,0.70459
28516647204,-0.206848,0.64978,0.197571,0.704224
28516669694,-0.209106,0.648132,0.200439,0.704224
28516690720,-0.210144,0.647644,0.200317,0.704407
28516713381,-0.2099,0.648071,0.200806,0.703979
28516729701,-0.209656,0.648499,0.200012,0.703857
28516750844,-0.210022,0.64801,0.200378,0.704102
28516773278,-0.209961,0.648438,0.199707,0.703918
28516797211,-0.209534,0.648499,0.199524,0.703979
28516819093,-0.209839,0.648438,0.199951,0.703857
28516827254,-0.2099,0.648438,0.19989,0.703857
28516849718,-0.210327,0.648621,0.200073,0.703491
28516870803,-0.210083,0.648804,0.199829,0.703491
28516887154,-0.210083,0.648804,0.200012,0.70343
28516909715,-0.210083,0.648743,0.200073,0.703491
28516930806,-0.210266,0.64856,0.200256,0.703552
28516947207,-0.210266,0.64856,0.200256,0.703552
28516969768,-0.210388,0.64856,0.200439,0.703491
28516990798,-0.210388,0.64856,0.200378,0.70343
28517007354,-0.210388,0.64856,0.200378,0.70343
28517029734,-0.210388,0.64856,0.200378,0.70343
28517050891,-0.210388,0.648621,0.200378,0.70343
28517067378,-0.210388,0.648621,0.200378,0.70343
28517089773,-0.210388,0.648621,0.200378,0.70343
28517111009,-0.210388,0.648621,0.200378,0.70343
28517127348,-0.210388,0.648621,0.200378,0.70343
28517157257,-0.210388,0.648621,0.200378,0.70343
28517170818,-0.210388,0.648621,0.200378,0.70343
28517187213,-0.210388,0.648621,0.200378,0.70343
28517209787,-0.210388,0.648621,0.200378,0.70343
28517232220,-0.210449,0.648621,0.200378,0.70343
28517247342,-0.210388,0.648621,0.200378,0.70343
28517269736,-0.210449,0.648621,0.200378,0.70343
28517292250,-0.210449,0.648621,0.200378,0.70343
28517307212,-0.210449,0.648621,0.200317,0.70343
28517329735,-0.210449,0.648621,0.200317,0.70343
28517352343,-0.210449,0.648621,0.200317,0.70343
28517368759,-0.210449,0.648621,0.200317,0.70343
28517389773,-0.210449,0.648621,0.200317,0.703369
28517412353,-0.210449,0.648621,0.200317,0.703369
28517428708,-0.210449,0.648621,0.200317,0.703369
28517449755,-0.210449,0.648682,0.200317,0.703369
28517472202,-0.210449,0.648682,0.200317,0.703369
28517488711,-0.210632,0.648682,0.200439,0.703247
28517509850,-0.210754,0.648499,0.200562,0.703369
28517533694,-0.210815,0.648499,0.200562,0.703369
28517548717,-0.210815,0.648499,0.200562,0.703369
28517569768,-0.210815,0.648499,0.200562,0.703369
28517592293,-0.210815,0.648499,0.200562,0.703308
28517616211,-0.210815,0.64856,0.2005,0.703308
28517629718,-0.210632,0.648621,0.200317,0.703369
28517652324,-0.21051,0.648987,0.200439,0.703003
28517673954,-0.21051,0.648926,0.200439,0.703064
28517688984,-0.21051,0.648926,0.200439,0.703064
28517711440,-0.210632,0.649109,0.200623,0.70282
28517733931,-0.210754,0.648865,0.200684,0.702942
28517748960,-0.211182,0.648621,0.200745,0.703125
28517778974,-0.211121,0.648621,0.200745,0.703125
28517793986,-0.210999,0.648804,0.200317,0.703064
28517808961,-0.210999,0.648804,0.200317,0.703064
28517838988,-0.210999,0.648804,0.200317,0.703064
28517854004,-0.210999,0.648804,0.200317,0.703064
28517869194,-0.210999,0.648804,0.200317,0.703064
28517892909,-0.211304,0.648743,0.200684,0.702942
28517913952,-0.211365,0.648926,0.200317,0.70282
28517929038,-0.211426,0.648926,0.200623,0.702759
28517951541,-0.211426,0.648926,0.200623,0.702759
28517974126,-0.211426,0.648926,0.200684,0.702759
28517988976,-0.211182,0.649109,0.200684,0.702637
28518011563,-0.211365,0.648987,0.200989,0.702576
28518034034,-0.211548,0.648682,0.200928,0.702881
28518048989,-0.211487,0.648865,0.200684,0.702759
28518071479,-0.211365,0.649048,0.200745,0.702637
28518094020,-0.211182,0.649048,0.200562,0.702698
28518121537,-0.211121,0.649292,0.200745,0.702454
28518131513,-0.211182,0.64917,0.200684,0.702576
28518154091,-0.211182,0.649048,0.200562,0.702759
28518169021,-0.211243,0.649231,0.200562,0.702515
28518191518,-0.211243,0.649292,0.200562,0.702515
28518214012,-0.211243,0.649292,0.2005,0.702515
28518228989,-0.211243,0.649292,0.2005,0.702515
28518251493,-0.211243,0.649231,0.2005,0.702515
28518273971,-0.211243,0.649231,0.2005,0.702515
28518289022,-0.211243,0.649231,0.200562,0.702515
28518311670,-0.211243,0.649231,0.2005,0.702576
28518334145,-0.211243,0.649231,0.2005,0.702515
28518350456,-0.211243,0.649231,0.2005,0.702515
28518371473,-0.211243,0.649231,0.2005,0.702515
28518394012,-0.211243,0.649231,0.2005,0.702515
28518410453,-0.211243,0.649231,0.2005,0.702515
28518431508,-0.211243,0.649231,0.2005,0.702576
28518454026,-0.211304,0.649231,0.2005,0.702515
28518470463,-0.211304,0.649231,0.2005,0.702576
28518493029,-0.211304,0.649231,0.2005,0.702515
28518514048,-0.211304,0.649231,0.2005,0.702576
28518530438,-0.211304,0.649231,0.200439,0.702576
28518551465,-0.211304,0.649231,0.2005,0.702576
28518574011,-0.211304,0.649231,0.200439,0.702576
28518590432,-0.211304,0.649231,0.200439,0.702576
28518611543,-0.211304,0.649231,0.200439,0.702576
28518633757,-0.211304,0.649231,0.200439,0.702576
28518650495,-0.211304,0.649231,0.200439,0.702576
